"awb","date","mode","client","origin","destination","consignor","consignee","box","actual_wt","charge_wt","type_of_delivery","insured","remarks","clerk_name","status","frieght_charge","awb_charge","pickup_charge","delivery_charge","packaging_charge","handling_charge"
"204082","2026-01-31","Train","BELRISE INDUSTRIES LTD,UNIT-7E","PUNE","PANTNAGAR","KAPSE INDUSTRIES","BELRISE INDUSTRIES LTD,UNIT-7E","11-Bag","0.00","374.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204083","2026-01-31","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","6-Box","0.00","150.00","Auto Parts ","Owner","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204084","2026-01-31","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","0","0.00","0.00","0.00","0.00","0.00","0.00"
"204085","2026-01-31","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag","0.00","100.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203839","2025-11-15","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","SHREE KAPUR INDUSTRIES ","PANORAMA AUTOMOTIVE IND. PVT. LTD.","3","0.00","100.00","Auto parts ","Owner",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203924","2025-12-04","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","ABHAY ENTERPRISES","PANORAMA AUTOMOTIVE IND. PVT. LTD.","3","0.00","100.00","Auto parts ","Owner",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203949","2025-12-13","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","RK INDUSTRIES ","PANORAMA AUTOMOTIVE IND. PVT. LTD.","3","0.00","100.00","Auto parts ","Owner",,"Operation","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203958","2025-12-15","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","RK INDUSTRIES ","PANORAMA AUTOMOTIVE IND. PVT. LTD.","3","0.00","100.00",,,,"Operation","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203960","2025-12-17","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","-- PLEASE SELECT THE CONSIGNOR--","-- PLEASE SELECT THE CONSIGNEE--","3","0.00","100.00",,,,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204086","2026-02-02","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","36-Box","0.00","36.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204087","2026-02-02","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","20-Box","0.00","500.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204088","2026-02-02","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","CJ DARCL LOGISTICS LIMITED","CJ DARCL LOGISTICS LIMITED","02","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204089","2026-02-02","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204090","2026-02-02","Train","BELRISE INDUSTRIES LTD,UNIT-7E","PUNE","PANTNAGAR","RICHCAM AUTO ENGINEERING(I) PVT LTD","BELRISE INDUSTRIES LTD,UNIT-7E","25-Bag","0.00","625.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203975","2025-12-24","Train","BELRISE INDUSTRIES LTD UNIT-14","PUNE","PANTNAGAR","VR COATINGS PVT.LTD.","BELRISE INDUSTRIES LTD UNIT-14","2","0.00","705.00",,,,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"203941","2025-12-11","Air","BELRISE INDUSTRIES LTD UNIT-14","PANTNAGAR","PUNE","METALFABTECH LLP","BELRISE INDUSTRIES LTD ","2","0.00","50.00","AUTO PARTS","Client","SPECIAL PICKUP","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204092","2026-02-03","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","POLE STAR AUTO","PANORAMA AUTOMOTIVE IND. PVT. LTD.","3-Bag","0.00","80.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204093","2026-02-03","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","36-Box ","0.00","36.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204094","2026-02-03","Air","MINDA WESTPORT TECHNOLOGIES LTD","MANESAR","AHMEDABAD","MINDA WESTPORT TECHNOLOGIES LTD","TATA MOTORS LIMITED ","26","83.00","100.00","AUTO PARTS","Owner",,"Admin","0","0.00","0.00","0.00","0.00","0.00","0.00"
"204095","2026-02-03","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204096","2026-02-04","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","HOSUR","U. S. AUTO CONTROLS PVT LTD ","SM EXHAUST TECHNOLOGY PRIVATE LIMITED.","4-Bag","0.00","80.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204100","2026-02-04","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","36-Box ","0.00","36.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204101","2026-02-04","Road","HIMALAYAN AUTO ERA PVT LTD","GURUGRAM","PANTNAGAR","YASKAWA INDIA PVT. LTD.","HIMALAYAN AUTO ERA PVT LTD","02","0.00","0.00","AUTO PART","Owner",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204099","2026-02-04","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","SHREE KAPUR INDUSTRIES ","PANORAMA AUTOMOTIVE IND. PVT. LTD.","2-Bag","0.00","80.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204102","2026-02-03","Road","BELRISE INDUSTRIES LTD,UNIT-12","DELHI","PANTNAGAR","WAVELINX TECHNOLOGIES  PVT. LTD.","BELRISE INDUSTRIES LTD,UNIT-12","04","0.00","0.00","AUTO PART","Owner",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204103","2026-02-04","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","3-Bag","0.00","80.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204104","2026-02-04","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","9-Bag","0.00","225.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204105","2026-02-05","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204106","2026-02-05","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","BELRISE INDUSTRIES LTD UNIT -IX","3-Bag","0.00","75.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204107","2026-02-05","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag ","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204108","2026-02-06","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","36","0.00","36.00","AUTO PART","Owner",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204109","2026-02-06","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","7-BOX ","0.00","175.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204110","2026-02-07","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","36-Box","0.00","36.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204111","2026-02-07","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204112","2026-02-07","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","36-Box","0.00","36.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204113","2026-02-07","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","4-Bag","0.00","75.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204114","2026-02-07","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","6-Box ","0.00","150.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204115","2026-02-08","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","BELRISE INDUSTRIES LTD UNIT -IX","3-Bag","0.00","75.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204116","2026-02-07","Air","HIMALAYAN AUTO ERA PVT LTD","PANTNAGAR","PUNE","HIMALAYAN AUTO ERA PVT LTD","MR DILIP","2","0.00","120.00","DOCUMENTS ","Owner",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204117","2026-02-08","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","CJ DARCL LOGISTICS LIMITED","CJ DARCL LOGISTICS LIMITED","02","0.00","0.00","AUTO PART","Owner",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204118","2026-02-09","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","CJ DARCL LOGISTICS LIMITED","CJ DARCL LOGISTICS LIMITED","03","0.00","0.00","AUTO PART","Owner",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204119","2026-02-09","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204120","2026-02-09","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","4-Box","0.00","100.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204121","2026-02-09","Train","BELRISE INDUSTRIES LTD UNIT -IX","PUNE","PANTNAGAR","BADVE AUTOCOMPS PVT LTD-II","BELRISE INDUSTRIES LTD UNIT -IX","20-Bag","0.00","280.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204122","2026-02-10","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","36-Box","0.00","36.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204123","2026-02-10","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204124","2026-02-10","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204125","2026-02-10","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","ADVIK HI-TECH PVT LTD","2-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204126","2026-02-10","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","3-Box","0.00","100.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204127","2026-02-10","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","4-Bag","0.00","100.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204128","2026-02-11","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","36-Box ","0.00","36.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204129","2026-02-10","Air","MINDA WESTPORT TECHNOLOGIES LTD","MANESAR","AHMEDABAD","MINDA WESTPORT TECHNOLOGIES LTD","TATA MOTORS LIMITED ","25","175.00","175.00","AUTOPARTS ","Owner",,"Admin","0","0.00","0.00","0.00","0.00","0.00","0.00"
"204130","2026-02-11","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","6-Box ","0.00","150.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204131","2026-02-11","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","HOSUR","U. S. AUTO CONTROLS PVT LTD ","SM EXHAUST TECHNOLOGY PRIVATE LIMITED.","1-Bag","0.00","50.00","Auto Parts ","Owner","NA ","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204132","2026-02-11","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag","0.00","130.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204133","2026-02-12","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","36-Box ","0.00","36.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204134","2026-02-12","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204135","2026-02-13","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","36-Box","0.00","36.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204136","2026-02-13","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","POLE STAR AUTO","PANORAMA AUTOMOTIVE IND. PVT. LTD.","3-Bag","0.00","85.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204137","2026-02-13","Train","BELRISE INDUSTRIES LTD,UNIT-7E","PUNE","PANTNAGAR","PLANETTO TOOLTECH PVT LTD","BELRISE INDUSTRIES LTD,UNIT-7E","40-Bag","0.00","1000.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204138","2026-02-13","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","1-Bag ","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204139","2026-02-13","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204140","2026-02-13","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","6-BOX ","0.00","150.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204141","2026-02-13","Air","MINDA WESTPORT TECHNOLOGIES LTD","MANESAR","PUNE","MINDA WESTPORT TECHNOLOGIES LTD","TATA MOTORS LIMITED ","91","493.00","493.00","AUTO PARTS ","Owner",,"Admin","0","0.00","0.00","0.00","0.00","0.00","0.00"
"204142","2026-02-14","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","3-Bag","0.00","70.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204143","2026-02-14","Air","MINDA WESTPORT TECHNOLOGIES LTD","MANESAR","PUNE","MINDA WESTPORT TECHNOLOGIES LTD","TATA MOTORS LIMITED ","132","0.00","0.00","AUTO PARTS ","Owner",,"Admin","0","0.00","0.00","0.00","0.00","0.00","0.00"
"204144","2026-02-15","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box","0.00","20.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204145","2026-02-15","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box","0.00","16.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204146","2026-02-15","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","3-Bag","0.00","70.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204147","2026-02-15","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","3-Bag","0.00","75.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204148","2026-02-06","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","CJ DARCL LOGISTICS LIMITED","CJ DARCL LOGISTICS LIMITED","2","0.00","0.00","AUTO PART","Owner",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204149","2026-02-13","Road","DALI SAMIR ENGG.PVT LTD-PUNE","FARIDABAD","PANTNAGAR","SHREE SAI AUTO COMPONENTS","DALI SAMIR ENGG PVT LTD- PTN","8","0.00","0.00","AUTO PART","Owner",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204150","2026-02-16","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204151","2026-02-16","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","5-Bag","0.00","365.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204152","2026-02-16","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","6-Box","0.00","150.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204153","2026-02-17","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box","0.00","20.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204154","2026-02-17","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box","0.00","16.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204155","2026-02-17","Road","HIMALAYAN AUTO ERA PVT LTD","PUNE","PANTNAGAR","SHREE ENGINEERING WORKS ","HIMALAYAN AUTO ERA PVT LTD","1-W/Box","0.00","550.00","Auto Parts ","Owner","ROAD-EXPRESS ","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204156","2026-02-17","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","5-Bag","0.00","75.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204157","2026-02-17","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204158","2026-02-18","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","27-Box ","0.00","27.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204159","2026-02-18","Road","MANTRI METALLICS PVT LTD- PTN","PUNE","PANTNAGAR","MAKANEY METALS","MANTRI METALLICS PVT LTD- PTN","24-Bag","0.00","840.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204160","2026-02-18","Train","BELRISE INDUSTRIES LTD UNIT -IX","PUNE","PANTNAGAR","BADVE AUTOCOMPS PVT LTD-II","BELRISE INDUSTRIES LTD UNIT -IX","20-Bag","0.00","280.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204161","2026-02-18","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204162","2026-02-18","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","6-Bag","0.00","140.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204163","2026-02-16","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","DALI SAMIR ENGG.PVT LTD-PUNE","DALI SAMIR ENGG PVT LTD- PTN","08","0.00","200.00","AUTO PART","Owner","SINGH ROADLINE","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204164","2026-02-17","Road","CJ DARCL LOGISTICS LIMITED","PANTNAGAR","DELHI","CJ DARCL LOGISTICS LIMITED","CJ DARCL LOGISTICS LIMITED","57","0.00","0.00","AUTO PART","Owner","9000","SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204165","2026-02-19","Train","UNITED BIOCEUTICALS PVT LTD","INDORE","HARIDWAR","PANCHSTEEL ORGANICS LIMITED","UNITED BIOCEUTICALS PVT LTD","4","0.00","100.00","AUTO PARTS","Owner","TO PAY CONSIGNMENT","Admin","0","2200.00","100.00","1000.00","1500.00","0.00","0.00"
"204166","2026-02-19","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box","0.00","16.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204167","2026-02-19","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box","0.00","20.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204168","2026-02-19","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","3-Bag","0.00","50.00","Auto Parts ","Owner","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
